median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
99593.0,0.655106433867496,0.45750184774575,0.727594339622642,0.0440464666021297,High,Regular School,TX,2016-2017,77084,20.4945054945055
15492.0,0.415716096324461,0.51487414187643,0.115702479338843,0.186520376175549,High,Regular School,PA,2016-2017,15301,20.8119658119658
39936.0,0.448826291079812,0.911854103343465,0.748400852878465,0.104750304506699,High,Regular School,NY,2016-2017,11214,15.6593406593407
31754.0,0.642714570858283,0.476785714285714,0.63573883161512,0.0814432989690722,High,Regular School,TN,2016-2017,37643,18.5
33801.0,0.687455197132616,0.864690721649485,0.368421052631579,0.170212765957447,High,Regular School,MO,2016-2017,63118,15.3
40902.0,0.456146788990826,0.347718865598027,0.457739791073124,0.143312101910828,High,Regular School,IN,2016-2017,47170,19.8693528693529
43869.0,0.359782608695652,0.655797101449275,0.520533880903491,0.184955141476881,High,Regular School,MI,2016-2017,48146,18.0
26250.0,0.196969696969697,0.539351851851852,0.336076817558299,0.126834381551363,High,Regular School,MO,2016-2017,63863,19.0
77321.0,0.750138966092273,0.174726989079563,0.767343485617597,0.0779522978475858,High,Regular School,MA,2016-2017,1913,23.5225885225885
42685.0,0.509883017345704,0.286069651741294,0.622605363984674,0.0860260176248426,High,Regular School,IL,2016-2017,60050,20.3
75341.0,0.810068649885583,0.263061411549038,0.683248730964467,0.0298013245033113,High,Regular School,FL,2016-2017,32606,23.3516483516484
59571.0,0.735164296223639,0.0774299835255354,0.748865355521936,0.113784461152882,High,Regular School,MA,2016-2017,1938,23.5470085470085
34729.0,0.519125683060109,0.486408328513592,0.432542372881356,0.0710200190657769,High,Regular School,LA,2016-2017,70560,18.7
45044.0,0.53133514986376,0.745098039215686,0.672182006204757,0.09,High,Regular School,WI,2016-2017,53220,15.6
40000.0,0.672545757071547,0.575,0.677290836653386,0.105660377358491,High,Regular School,OH,2016-2017,43615,17.0
48125.0,0.602948920484465,0.365030674846626,0.701017811704835,0.029228855721393,High,Regular School,IL,2016-2017,61448,19.9
48125.0,0.573942343691501,0.530586766541823,0.614337568058076,0.0426229508196721,High,Regular School,TX,2016-2017,75801,19.4444444444444
46793.0,0.516351118760757,0.25,0.670668953687822,0.0802775024777007,High,Regular School,IL,2016-2017,62560,21.5
133306.0,0.850507099391481,0.187878787878788,0.955156950672646,0.0414694613477575,High,Regular School,IL,2016-2017,60585,20.6
48618.0,0.833130328867235,0.37636761487965,0.524247491638796,0.0435525192143467,High,Regular School,IL,2016-2017,61614,20.5
102426.0,0.901755305213518,0.223241590214067,0.877431906614786,0.0305980528511822,High,Regular School,OH,2016-2017,43082,23.0
32356.0,0.937402190923318,0.511994516792324,1.0,0.0762052877138414,High,Regular School,GA,2016-2017,30307,19.8351648351648
33824.0,0.362947368421053,0.388185654008439,0.351935193519352,0.134045653229723,High,Regular School,OH,2016-2017,43311,21.0
117212.0,0.845243314335818,0.00990643918547056,0.831967213114754,0.0859570214892554,High,Regular School,NJ,2016-2017,7039,25.7936507936508
34821.0,0.257032542746828,0.701456310679612,0.507566938300349,0.0673828125,High,Regular School,GA,2016-2017,31042,18.1746031746032
53917.0,0.616244411326379,0.561097256857855,0.687029659141213,0.0671563483735572,High,Regular School,TX,2016-2017,76657,19.9084249084249
90017.0,0.780763790664781,0.596615720524017,0.883092394720302,0.0964998364409552,High,Regular School,GA,2016-2017,30084,18.5164835164835
75483.0,0.767025089605735,0.130369253956292,0.8555,0.0955503512880562,High,Regular School,MO,2016-2017,63026,22.8
39814.0,0.464046021093001,0.350515463917526,0.704897706137632,0.115232833464878,High,Regular School,IN,2016-2017,47850,20.3235653235653
51136.0,0.513769363166954,0.279452054794521,0.612121212121212,0.0856269113149847,High,Regular School,MI,2016-2017,49082,19.6
56025.0,0.463340683572216,0.30976430976431,0.723830734966592,0.0921318090114324,High,Regular School,WA,2016-2017,99323,20.030525030525
30532.0,0.282106782106782,0.613194444444444,0.67450611476952,0.0842553191489362,High,Regular School,TX,2016-2017,77522,19.5177045177045
53406.0,0.435991221653255,0.850632911392405,0.636197440585009,0.0957240038872692,High,Regular School,OH,2016-2017,43155,23.0
52569.0,0.562763466042155,0.411764705882353,0.752390538500252,0.131147540983607,High,Regular School,MI,2016-2017,48048,17.3
67128.0,0.622316893331149,0.243401759530792,0.744720168954593,0.0970394736842105,High,Regular School,KY,2016-2017,41051,20.8
37031.0,0.492988133764833,0.79957805907173,0.723502304147465,0.072,High,Regular School,PA,2016-2017,15001,17.002442002442
35323.0,0.57752078062884,0.317700453857791,0.365327380952381,0.155347384855582,High,Regular School,NC,2016-2017,27610,25.0610500610501
47969.0,0.5584182144997,0.317901234567901,0.549295774647887,0.0712383488681758,High,Regular School,IL,2016-2017,61270,21.6
48625.0,0.585776668746101,0.327850255246738,0.579159935379645,0.0960342146189736,High,Regular School,WI,2016-2017,53143,22.6
30234.0,0.0914932680538556,0.760832625318607,0.443268276546477,0.108091967751568,High,Regular School,TX,2016-2017,77037,17.5885225885226
33935.0,0.614517061885483,0.428888888888889,0.575051975051975,0.144416151327756,High,Regular School,NC,2016-2017,28348,19.4200244200244
57991.0,0.726089417091115,0.244444444444444,0.73176761433869,0.0407862407862408,High,Regular School,WI,2016-2017,54739,23.7
33846.0,0.329145728643216,0.0,0.611615245009074,0.102484472049689,High,Regular School,FL,2016-2017,34761,20.9096459096459
50213.0,0.406571654790182,0.318396226415094,0.681885125184094,0.0826068908260689,High,Regular School,IN,2016-2017,47037,21.5934065934066
100680.0,0.585993111366246,0.167590027700831,0.741992882562278,0.0899621212121212,High,Regular School,NJ,2016-2017,7033,20.3235653235653
54615.0,0.677131947390751,0.471243042671614,0.572350230414747,0.0654345654345654,High,Regular School,KY,2016-2017,42240,19.7
52120.0,0.619877675840979,0.556671449067432,0.801484230055659,0.096286559316464,High,Regular School,LA,2016-2017,70452,19.6
21319.0,0.584097859327217,0.294117647058824,0.692307692307692,0.0585683297180043,High,Regular School,MO,2016-2017,63501,23.0
53539.0,0.486213687838503,0.534436191762323,0.710180915218163,0.0994736842105263,High,Regular School,TX,2016-2017,77041,20.5433455433455
32776.0,0.622062663185379,0.967893500391543,0.491902834008097,0.100498338870432,High,Regular School,GA,2016-2017,30904,17.026862026862
52098.0,0.626353790613718,0.357710651828299,0.643856920684292,0.0206584893479664,High,Regular School,OH,2016-2017,44425,20.0
42652.0,0.515930113052415,0.296610169491525,0.697368421052632,0.0661455201443175,High,Regular School,IN,2016-2017,47553,21.8571428571429
96933.0,0.863964464186563,0.155349291646312,0.853826850690088,0.0679549114331723,High,Regular School,WA,2016-2017,98012,22.960927960928
65680.0,0.571112340896514,0.658362989323843,0.505321844906234,0.159853397237102,High,Regular School,NY,2016-2017,11434,14.95115995116
31722.0,0.759421786267424,0.367389060887513,0.698717948717949,0.123271196632592,High,Regular School,WA,2016-2017,98632,22.1550671550672
47354.0,0.392247346562067,0.338568935427574,0.694817658349328,0.0947591318157755,High,Regular School,IN,2016-2017,47987,21.043956043956
24203.0,0.646889400921659,0.607777777777778,0.372146118721461,0.132743362831858,High,Regular School,OH,2016-2017,43701,21.0
88102.0,0.799253034547152,0.139830508474576,0.864661654135338,0.0362850971922246,High,Regular School,MI,2016-2017,49428,22.1
41763.0,0.396963123644252,0.411290322580645,0.859567901234568,0.116438356164384,High,Regular School,KY,2016-2017,42409,18.5
31348.0,0.435770750988142,0.55052790346908,0.849115504682622,0.107952021323856,High,Regular School,TN,2016-2017,37683,19.2
54583.0,0.484335309060119,0.914600550964187,0.572207084468665,0.11615925058548,High,Regular School,NY,2016-2017,11221,15.5128205128205
17972.0,0.340282447881641,0.234458259325044,0.1896,0.213252449836678,High,Regular School,NY,2016-2017,10002,28.0647130647131
65580.0,0.71023102310231,0.180447217888716,0.782252050708427,0.0516185476815398,High,Regular School,FL,2016-2017,32566,23.2295482295482
25616.0,0.314133591481123,0.522388059701492,0.797788309636651,0.0429042904290429,High,Regular School,FL,2016-2017,33135,19.8107448107448
31863.0,0.587344028520499,0.676276771004942,0.252408477842004,0.101258894362343,High,Regular School,IL,2016-2017,61604,16.1
175625.0,0.957632398753894,0.0411436541143654,0.934169278996865,0.0458333333333333,High,Regular School,MA,2016-2017,2481,26.5995115995116
59271.0,0.596646942800789,0.305016181229773,0.573957016434892,0.0601733809280979,High,Regular School,IN,2016-2017,47274,19.8693528693529
48261.0,0.76979293544458,0.345559845559846,0.768599882835384,0.0672703751617076,High,Regular School,TX,2016-2017,79912,21.2515262515263
176958.0,0.955980861244019,0.0543565147881695,0.940275650842266,0.0310344827586207,High,Regular School,TX,2016-2017,77479,25.4029304029304
35031.0,0.396501457725948,0.434125269978402,0.515539305301645,0.111111111111111,High,Regular School,IN,2016-2017,47043,18.6874236874237
18861.0,0.0931216931216931,0.870477568740955,0.347695390781563,0.0764494612621857,High,Regular School,FL,2016-2017,34142,17.5396825396825
54524.0,0.555836280949975,0.200119832234871,0.877622377622378,0.091484869809993,High,Regular School,FL,2016-2017,34638,20.9340659340659
36820.0,0.474801061007958,0.607142857142857,0.619092627599244,0.0809170600134862,High,Regular School,LA,2016-2017,71259,18.1
51026.0,0.665759019741321,0.234280792420327,0.801959412176347,0.0660313138189244,High,Regular School,WI,2016-2017,53095,21.7
45625.0,0.75729115175482,0.176811594202899,0.700617283950617,0.0968911917098446,High,Regular School,MI,2016-2017,49024,21.8
37117.0,0.539397144368059,0.230851063829787,0.701042873696408,0.0917371502927781,High,Regular School,MI,2016-2017,48193,20.7
47452.0,0.562822164948454,0.50261780104712,0.670316301703163,0.139952153110048,High,Regular School,TX,2016-2017,75755,19.9328449328449
51500.0,0.462140063988624,0.584615384615385,0.639219934994583,0.118674918092465,High,Regular School,FL,2016-2017,33024,19.3223443223443
42802.0,0.516010498687664,0.676113360323887,0.352845528455285,0.104882459312839,High,Regular School,PA,2016-2017,19123,20.1770451770452
40588.0,0.339222614840989,0.454926624737945,0.715384615384615,0.0741733690795353,High,Regular School,PA,2016-2017,15729,20.8119658119658
29127.0,0.389544150462225,0.99234693877551,0.243079000675219,0.121361213612136,High,Regular School,GA,2016-2017,30442,18.028083028083
49552.0,0.308352591614394,0.577570093457944,0.648423005565863,0.126465927099842,High,Regular School,TX,2016-2017,75006,20.1526251526252
26882.0,0.682432432432432,0.118457300275482,0.284403669724771,0.104440789473684,High,Regular School,WY,2016-2017,82070,20.5
51140.0,0.638001638001638,0.252525252525253,0.856852791878173,0.0503261882572227,High,Regular School,NC,2016-2017,28791,22.1550671550672
57765.0,0.612229396126092,0.208205756276791,0.643304843304843,0.0929965556831228,High,Regular School,GA,2016-2017,30252,22.4481074481074
41196.0,0.326538931920098,0.0,0.753761969904241,0.0758711954124393,High,Regular School,OH,2016-2017,43014,20.0
22135.0,0.552978626648477,0.99685534591195,0.322928490351873,0.265730880929332,High,Regular School,GA,2016-2017,31705,15.3907203907204
51095.0,0.580337257397391,0.176328502415459,0.854632587859425,0.109218807848945,High,Regular School,MI,2016-2017,48460,21.3
83802.0,0.710396681358569,0.38738338516215,0.888779041028176,0.0813594232749743,High,Regular School,FL,2016-2017,33073,19.8107448107448
54612.0,0.546330275229358,0.162100456621005,0.823061630218688,0.0473733583489681,High,Regular School,WI,2016-2017,53042,22.1
44851.0,0.49855421686747,0.435921421889616,0.541103603603604,0.116625310173697,High,Regular School,GA,2016-2017,30176,19.8595848595849
56000.0,0.670721112076455,0.150442477876106,0.619365609348915,0.0868838763575606,High,Regular School,IL,2016-2017,61752,20.9
90481.0,0.779276517473942,0.171792948237059,0.736910994764398,0.0147814910025707,High,Regular School,TN,2016-2017,37075,20.4
74119.0,0.716959727736812,0.189073634204276,0.76319350473613,0.0509596293845136,High,Regular School,IN,2016-2017,46385,22.2820512820513
69803.0,0.811169284467714,0.330559757942511,0.886115444617785,0.0968013468013468,High,Regular School,GA,2016-2017,30214,19.6153846153846
86125.0,0.677219545767378,0.316532258064516,0.834618079887877,0.0382113821138211,High,Regular School,TX,2016-2017,77532,20.958485958486
90606.0,0.821333333333333,0.0754138565297364,0.805283018867925,0.103911980440098,High,Regular School,MA,2016-2017,2038,23.8156288156288
36550.0,0.382461311717023,0.734226689000558,0.453890489913545,0.218531468531469,High,Regular School,IL,2016-2017,61101,19.9
37185.0,0.677446451070979,0.0765957446808511,0.580099502487562,0.15568570034163,High,Regular School,FL,2016-2017,32953,25.8424908424908
44554.0,0.601231437884824,0.0,0.795352323838081,0.0485115766262404,High,Regular School,OH,2016-2017,45885,22.0
48707.0,0.342554922701383,0.311827956989247,0.678616352201258,0.0705187946567257,High,Regular School,PA,2016-2017,16858,19.8107448107448
48687.0,0.474897119341564,0.280381254964257,0.626484560570071,0.0844660194174757,High,Regular School,PA,2016-2017,19363,21.5934065934066
23103.0,0.328524768644529,0.717563291139241,0.738399462004035,0.111702127659574,High,Regular School,TX,2016-2017,76119,16.1721611721612
60585.0,0.535505430242272,0.200626959247649,0.80925778132482,0.0416666666666667,High,Regular School,WI,2016-2017,54110,23.6
21856.0,0.506431956668923,0.590106007067138,0.152582159624413,0.0919798093101514,High,Regular School,LA,2016-2017,71457,17.9
59931.0,0.65876052027544,0.166089965397924,0.794331395348837,0.0276961812840957,High,Regular School,OH,2016-2017,43064,23.0
61700.0,0.556070435588508,0.223478260869565,0.894957983193277,0.12316384180791,High,Regular School,MO,2016-2017,63050,21.5
86081.0,0.683370730491149,0.113243761996161,0.645710928319624,0.115631691648822,High,Regular School,FL,2016-2017,32003,22.9120879120879
41490.0,0.682403433476395,0.320582877959927,0.562169312169312,0.0750798722044728,High,Regular School,WI,2016-2017,53190,23.5
67578.0,0.773549359457423,0.307178631051753,0.276073619631902,0.087821043910522,High,Regular School,NY,2016-2017,10011,24.8901098901099
28469.0,0.454919720049403,0.752941176470588,0.120502092050209,0.195159629248198,High,Regular School,PA,2016-2017,19141,14.6092796092796
60444.0,0.580489614243323,0.401351351351351,0.591769547325103,0.0848650762612436,High,Regular School,LA,2016-2017,70047,20.0
44018.0,0.640442532267978,0.279611650485437,0.667682926829268,0.036468330134357,High,Regular School,IL,2016-2017,61356,20.5
25165.0,0.243826195686152,0.90607210626186,0.649326805385557,0.149410222804718,High,Regular School,TX,2016-2017,79849,17.9059829059829
43854.0,0.486418511066398,0.487290427257977,0.68876404494382,0.0696808510638298,High,Regular School,TX,2016-2017,78155,19.2979242979243
35730.0,0.508665749656121,0.516363636363636,0.764490861618799,0.0502772643253235,High,Regular School,MO,2016-2017,63601,20.9
25956.0,0.275178429817605,0.592547342700061,0.418559690671822,0.127594627594628,High,Regular School,WI,2016-2017,53403,19.8
59850.0,0.656277436347673,0.172334558823529,0.71358024691358,0.0595405532114393,High,Regular School,OH,2016-2017,44212,22.0
27548.0,0.38689407540395,0.632790028763183,0.195652173913043,0.151376146788991,High,Regular School,FL,2016-2017,32209,15.3174603174603
51557.0,0.564823795667637,0.33806146572104,0.610091743119266,0.079983922829582,High,Regular School,PA,2016-2017,18518,20.5189255189255
60882.0,0.628197130380536,0.230072463768116,0.867149758454106,0.0683906817696089,High,Regular School,OH,2016-2017,45103,22.0
66536.0,0.627129895994689,0.269938650306748,0.790389708664397,0.0236716192394863,High,Regular School,WA,2016-2017,98908,21.8131868131868
33143.0,0.227848101265823,0.617199391171994,0.658068783068783,0.111581920903955,High,Regular School,FL,2016-2017,33873,17.4664224664225
44916.0,0.851800069905627,0.291388624086432,0.90139808682855,0.0941754916792738,High,Regular School,FL,2016-2017,32792,22.9365079365079
27823.0,0.427331887201735,0.25251256281407,0.573076923076923,0.116684841875682,High,Regular School,OH,2016-2017,44622,22.0
